screen_id,language,filename,route,final_url,role,state,http_status,page_title,heading,html_lang,direction,inputs,buttons,table_rows,modals,reauthenticated,dev_overlay_visible,capture_date,viewport,privacy_treatment,verification_level,intended_manual_section,workflows,capture_error
SCR-INVENTORY-NewAssembly,en,inventory-newassembly.en.png,/Inventory/NewAssembly,/Inventory/NewAssembly,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Assembly / Disassembly order,en,ltr,24,15,0,4,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewCount,ar,inventory-newcount.ar.png,/Inventory/NewCount,/Inventory/NewCount,development administrator (single session),rendered-empty-state,200,نظام المخازن - CrossBuy,جرد فعلي جديد,ar,rtl,22,12,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewCount,en,inventory-newcount.en.png,/Inventory/NewCount,/Inventory/NewCount,development administrator (single session),rendered-empty-state,200,Inventory System - CrossBuy,New Stock Count,en,ltr,22,12,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewDelivery,ar,inventory-newdelivery.ar.png,/Inventory/NewDelivery,/Inventory/NewDelivery,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,إذن صرف جديد,ar,rtl,34,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-O2C-01,
SCR-INVENTORY-NewGoodsReceipt,ar,inventory-newgoodsreceipt.ar.png,/Inventory/NewGoodsReceipt,/Inventory/NewGoodsReceipt,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,إذن استلام جديد,ar,rtl,40,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-P2P-01,
SCR-INVENTORY-NewLandedCost,ar,inventory-newlandedcost.ar.png,/Inventory/NewLandedCost,/Inventory/NewLandedCost,development administrator (single session),rendered-empty-state,200,نظام المخازن - CrossBuy,تكلفة إضافية (Landed Cost),ar,rtl,23,11,0,1,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:93 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewMovement,ar,inventory-newmovement.ar.png,/Inventory/NewMovement,/Inventory/NewMovement,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,حركة مخزون جديدة,ar,rtl,35,17,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewMovement,en,inventory-newmovement.en.png,/Inventory/NewMovement,/Inventory/NewMovement,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,New stock movement,en,ltr,35,17,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewPurchaseOrder,ar,inventory-newpurchaseorder.ar.png,/Inventory/NewPurchaseOrder,/Inventory/NewPurchaseOrder,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,أمر شراء جديد,ar,rtl,35,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-P2P-01,
SCR-INVENTORY-NewPurchaseOrder,en,inventory-newpurchaseorder.en.png,/Inventory/NewPurchaseOrder,/Inventory/NewPurchaseOrder,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,New Purchase Order,en,ltr,35,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-P2P-01,
SCR-INVENTORY-NewQuotation,ar,inventory-newquotation.ar.png,/Inventory/NewQuotation,/Inventory/NewQuotation,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,عرض سعر جديد,ar,rtl,37,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-O2C-01,
SCR-INVENTORY-NewQuotation,en,inventory-newquotation.en.png,/Inventory/NewQuotation,/Inventory/NewQuotation,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,New Quotation,en,ltr,37,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-O2C-01,
SCR-INVENTORY-NewSalesOrder,ar,inventory-newsalesorder.ar.png,/Inventory/NewSalesOrder,/Inventory/NewSalesOrder,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,أمر بيع جديد,ar,rtl,37,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-O2C-01,
SCR-INVENTORY-NewSalesOrder,en,inventory-newsalesorder.en.png,/Inventory/NewSalesOrder,/Inventory/NewSalesOrder,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,New Sales Order,en,ltr,37,22,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-O2C-01,
SCR-INVENTORY-NewTransfer,ar,inventory-newtransfer.ar.png,/Inventory/NewTransfer,/Inventory/NewTransfer,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,تحويل بين المخازن,ar,rtl,36,21,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-INV-02,
SCR-INVENTORY-NewTransfer,en,inventory-newtransfer.en.png,/Inventory/NewTransfer,/Inventory/NewTransfer,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,New Stock Transfer,en,ltr,36,21,1,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-INV-02,
SCR-INVENTORY-NewWorkOrder,ar,inventory-newworkorder.ar.png,/Inventory/NewWorkOrder,/Inventory/NewWorkOrder,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,أمر تشغيل جديد,ar,rtl,92,54,0,8,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewWorkOrder,en,inventory-newworkorder.en.png,/Inventory/NewWorkOrder,/Inventory/NewWorkOrder,development administrator (single session),rendered-with-data,200,Warehouse System - CrossBuy,New work order,en,ltr,92,54,0,8,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewWriteOff,ar,inventory-newwriteoff.ar.png,/Inventory/NewWriteOff,/Inventory/NewWriteOff,development administrator (single session),rendered-empty-state,200,نظام المخازن - CrossBuy,إعدام / تلف جديد,ar,rtl,25,16,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-NewWriteOff,en,inventory-newwriteoff.en.png,/Inventory/NewWriteOff,/Inventory/NewWriteOff,development administrator (single session),rendered-empty-state,200,Inventory System - CrossBuy,New write-off / damage,en,ltr,25,16,0,5,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-OpeningBalances,ar,inventory-openingbalances.ar.png,/Inventory/OpeningBalances,/Inventory/OpeningBalances,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,الأرصدة الافتتاحية (Go-Live),ar,rtl,41,18,2,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-ACC-01; WF-INV-01,
SCR-INVENTORY-OpeningBalances,en,inventory-openingbalances.en.png,/Inventory/OpeningBalances,/Inventory/OpeningBalances,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Opening balances (Go-Live),en,ltr,41,18,2,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-ACC-01; WF-INV-01,
SCR-INVENTORY-PlanDetails,ar,inventory-plandetails.ar.png,/Inventory/PlanDetails,/Inventory/ProductionPlanning,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,تخطيط الإنتاج (MRP),ar,rtl,85,56,1,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-PlanDetails,en,inventory-plandetails.en.png,/Inventory/PlanDetails,/Inventory/ProductionPlanning,development administrator (single session),rendered-with-data,200,Warehouse System - CrossBuy,Production planning (MRP),en,ltr,85,56,1,6,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-Planning,ar,inventory-planning.ar.png,/Inventory/Planning,/Inventory/Planning,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,تخطيط النواقص,ar,rtl,78,12,28,1,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:15 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-P2P-01,
SCR-INVENTORY-Planning,en,inventory-planning.en.png,/Inventory/Planning,/Inventory/Planning,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Reorder planning,en,ltr,78,12,28,1,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:15 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,WF-P2P-01,
SCR-INVENTORY-PoMatch,ar,inventory-pomatch.ar.png,/Inventory/PoMatch,/Inventory/PurchaseOrders,development administrator (single session),rendered-empty-state,200,نظام المخازن - CrossBuy,أوامر الشراء,ar,rtl,22,19,0,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-PoMatch,en,inventory-pomatch.en.png,/Inventory/PoMatch,/Inventory/PurchaseOrders,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Purchase orders,en,ltr,22,30,5,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:6 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-PriceListEditor,ar,inventory-pricelisteditor.ar.png,/Inventory/PriceListEditor,/Inventory/PriceListEditor,development administrator (single session),rendered-empty-state,200,نظام المخازن - CrossBuy,قائمة أسعار جديدة,ar,rtl,40,14,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-PriceListEditor,en,inventory-pricelisteditor.en.png,/Inventory/PriceListEditor,/Inventory/PriceListEditor,development administrator (single session),rendered-empty-state,200,Inventory System - CrossBuy,New price list,en,ltr,40,14,0,1,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-PriceLists,ar,inventory-pricelists.ar.png,/Inventory/PriceLists,/Inventory/PriceLists,development administrator (single session),rendered-empty-state,200,نظام المخازن - CrossBuy,قوائم الأسعار,ar,rtl,22,13,0,1,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
SCR-INVENTORY-PriceLists,en,inventory-pricelists.en.png,/Inventory/PriceLists,/Inventory/PriceLists,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Price lists,en,ltr,22,22,3,1,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 6 — Inventory and supply,,
